Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain
A07951,SOCIALIZING FOR NETWORKING,Classroom,Active,France,Business Insight,Discretionary,TELELANGUE,Local,MS Teams,Virtual,-,4.0,0.0,0.0,61.26450000000001,0.0,2021,42.0,Cross Accenture
A07951,SOCIALIZING FOR NETWORKING,Classroom,Active,France,Business Insight,Discretionary,TELELANGUE,Local,MS Teams,Virtual,-,4.0,0.0,0.0,61.26450000000001,0.0,2021,42.0,Cross Accenture
A07951,SOCIALIZING FOR NETWORKING,Classroom,Active,France,Business Insight,Discretionary,TELELANGUE,Local,MS Teams,Virtual,-,4.0,0.0,0.0,129.8088,0.0,2022,52.0,Cross Accenture
A07951,SOCIALIZING FOR NETWORKING,Classroom,Active,France,Business Insight,Discretionary,TELELANGUE,Local,MS Teams,Virtual,-,4.0,0.0,0.0,129.8088,0.0,2022,52.0,Cross Accenture
A08182,RTR_Performance Achievement 1:1 Strengths Coaching with Accenture Coach,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",1.0,0.0,0.0,20.0,0.0,2019,74.0,Leadership Development
A08182,RTR_Performance Achievement 1:1 Strengths Coaching with Accenture Coach,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",1.0,0.0,0.0,20.0,0.0,2019,74.0,Leadership Development
A08182,RTR_Performance Achievement 1:1 Strengths Coaching with Accenture Coach,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,ConferenceCall,Virtual,"Organization, Leadership & Culture",1.0,0.0,0.0,40.0,0.0,2020,208.0,Leadership Development
A08182,RTR_Performance Achievement 1:1 Strengths Coaching with Accenture Coach,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,ConferenceCall,Virtual,"Organization, Leadership & Culture",1.0,0.0,0.0,40.0,0.0,2020,208.0,Leadership Development
A08182,RTR_Performance Achievement 1:1 Strengths Coaching with Accenture Coach,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",1.0,0.0,0.0,50.0,0.0,2021,257.0,Leadership Development
A08182,RTR_Performance Achievement 1:1 Strengths Coaching with Accenture Coach,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",1.0,0.0,0.0,50.0,0.0,2021,257.0,Leadership Development
A08310,DevOps Academy,Classroom,Active,France,AWS CloudFormation,Discretionary,Accenture Central,Central,-,Classroom,Amazon Web Services,16.0,2.666666666666667,25.0,8.333333333333334,0.0,2019,72.0,Cross Accenture
A08310,DevOps Academy,Classroom,Active,France,AWS CloudFormation,Discretionary,Accenture Central,Central,-,Classroom,Amazon Web Services,16.0,2.933333333333334,25.0,16.66666666666667,0.0,2020,132.0,Cross Accenture
A08369,Virtual Offering High Performance Selling_Be Strikingly Different,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Zoom,Virtual,-,19.0,0.0,0.0,4937.5,0.0,2021,147.0,Sales
A08369,Virtual Offering High Performance Selling_Be Strikingly Different,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Zoom,Virtual,-,19.0,0.0,0.0,4937.5,0.0,2021,147.0,Sales
A08369,Virtual Offering High Performance Selling_Be Strikingly Different,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,19.0,0.0,0.0,1000.0,0.0,2022,165.0,Sales
A08369,Virtual Offering High Performance Selling_Be Strikingly Different,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,19.0,0.0,0.0,1000.0,0.0,2022,165.0,Sales
A08369,Virtual Offering High Performance Selling_Be Strikingly Different,Classroom,Active,Luxembourg,Client Relationship Management,Discretionary,Accenture Central,Central,Zoom,Virtual,-,19.0,0.0,0.0,987.5,0.0,2020,3.0,Sales
A08369,Virtual Offering High Performance Selling_Be Strikingly Different,Classroom,Active,Luxembourg,Client Relationship Management,Discretionary,Accenture Central,Central,Zoom,Virtual,-,19.0,0.0,0.0,987.5,0.0,2020,3.0,Sales
A08736,GTW: Microsoft Whiteboard - An Overview (CIO Technology Workshop),Classroom,Not Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,1170.0,Cross Technology
A08736,GTW: Microsoft Whiteboard - An Overview (CIO Technology Workshop),Classroom,Not Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,1170.0,Cross Technology
A08736,GTW: Microsoft Whiteboard - An Overview (CIO Technology Workshop),Classroom,Not Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,1272.0,Cross Technology
A08736,GTW: Microsoft Whiteboard - An Overview (CIO Technology Workshop),Classroom,Not Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,1272.0,Cross Technology
A08801,GTW AMR: PowerPoint – Tips and Tricks (CIO Technology Workshop),Classroom,Cancelled,France,Collaboration,Discretionary,Accenture Local,Local,-,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,50.0,Cross Technology
A08801,GTW AMR: PowerPoint – Tips and Tricks (CIO Technology Workshop),Classroom,Cancelled,Netherlands,Collaboration,Discretionary,Accenture Local,Local,-,Virtual,-,1.0,0.0,0.0,0.0,0.0,2019,5.0,Cross Technology
A08811,Digital Worker - Best Practices for Working Virtually (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,732.0,Cross Technology
A08811,Digital Worker - Best Practices for Working Virtually (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2022,960.0,Cross Technology
A08848,Salesforce Curriculum: Implement and Manage Tableau CRM (ANC301),Classroom,Active,France,Salesforce Einstein Analytics,Discretionary,Salesforce - GLOBAL,Central,MS Teams,Virtual,Salesforce Platform Development,24.0,0.0,0.0,500.0,0.0,2020,2.0,Sales
A08848,Salesforce Curriculum: Implement and Manage Tableau CRM (ANC301),Classroom,Active,France,Salesforce Einstein Analytics,Discretionary,Salesforce - GLOBAL,Central,MS Teams,Virtual,Salesforce Platform Development,24.0,0.0,0.0,500.0,0.0,2020,2.0,IPS
A08848,Salesforce Curriculum: Implement and Manage Tableau CRM (ANC301),Classroom,Active,France,Salesforce Einstein Analytics,Discretionary,Salesforce - GLOBAL,Central,MS Teams,Virtual,Salesforce Platform Development,24.0,0.0,0.0,475.0,0.0,2021,4.0,Sales
A08848,Salesforce Curriculum: Implement and Manage Tableau CRM (ANC301),Classroom,Active,France,Salesforce Einstein Analytics,Discretionary,Salesforce - GLOBAL,Central,MS Teams,Virtual,Salesforce Platform Development,24.0,0.0,0.0,475.0,0.0,2021,4.0,IPS
A08848,Salesforce Curriculum: Implement and Manage Tableau CRM (ANC301),Classroom,Active,France,Salesforce Einstein Analytics,Discretionary,Accenture Central,Central,MS Teams,Virtual,Salesforce Platform Development,24.0,0.0,0.0,450.0,0.0,2022,6.0,Sales
A08848,Salesforce Curriculum: Implement and Manage Tableau CRM (ANC301),Classroom,Active,France,Salesforce Einstein Analytics,Discretionary,Accenture Central,Central,MS Teams,Virtual,Salesforce Platform Development,24.0,0.0,0.0,450.0,0.0,2022,6.0,IPS
A08933,Responsible AI Fundamentals,Classroom,Active,France,Responsible AI,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Applied Intelligence Strategy,14.0,0.0,0.0,26.66666666666667,0.0,2020,3.0,Sustainability
A08933,Responsible AI Fundamentals,Classroom,Active,France,Responsible AI,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Applied Intelligence Strategy,14.0,0.0,0.0,26.66666666666667,0.0,2020,3.0,Cross Accenture
A08933,Responsible AI Fundamentals,Classroom,Active,France,Responsible AI,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Applied Intelligence Strategy,14.0,0.0,0.0,16.66666666666667,0.0,2021,39.0,Sustainability
A08933,Responsible AI Fundamentals,Classroom,Active,France,Responsible AI,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Applied Intelligence Strategy,14.0,0.0,0.0,16.66666666666667,0.0,2021,39.0,Cross Accenture
A08933,Responsible AI Fundamentals,Classroom,Active,France,Responsible AI,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Applied Intelligence Strategy,14.0,0.0,0.0,16.66666666666667,0.0,2022,60.0,Sustainability
A08933,Responsible AI Fundamentals,Classroom,Active,France,Responsible AI,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Applied Intelligence Strategy,14.0,0.0,0.0,16.66666666666667,0.0,2022,60.0,Cross Accenture
A09024,ACE Solution Lead,Classroom,Active,France,Accenture Teach & Test (AI) Methodology,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Quality Engineering Transformation,18.0,0.0,0.0,80.0,0.0,2020,1.0,Leadership development
A09279,Préparation à la certification SAP S4 CO,Classroom,Active,France,SAP CO Management Accounting,Discretionary,Accenture Local,Local,-,Classroom,SAP Controlling,21.0,0.0,0.0,0.0,0.0,2019,8.0,IPS
A09279,Préparation à la certification SAP S4 CO,Classroom,Active,France,SAP CO Management Accounting,Discretionary,Accenture Local,Local,-,Classroom,SAP Controlling,21.0,0.0,0.0,0.0,0.0,2019,8.0,IPS
A09279,Préparation à la certification SAP S4 CO,Classroom,Active,France,SAP CO Management Accounting,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Controlling,21.0,0.0,0.0,0.0,0.0,2020,20.0,IPS
A09279,Préparation à la certification SAP S4 CO,Classroom,Active,France,SAP CO Management Accounting,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Controlling,21.0,0.0,0.0,0.0,0.0,2020,20.0,IPS
A09279,Préparation à la certification SAP S4 CO,Classroom,Active,France,SAP CO Management Accounting,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Controlling,21.0,0.0,0.0,0.0,0.0,2021,37.0,IPS
A09279,Préparation à la certification SAP S4 CO,Classroom,Active,France,SAP CO Management Accounting,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Controlling,21.0,0.0,0.0,0.0,0.0,2021,37.0,IPS
A09333,CFO& EV Accelarator Program,Classroom,Active,France,Finance Application Roadmap & Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Digital Finance Technologies,8.0,0.0,0.0,200.0,0.0,2020,9.0,Cross Accenture
A09333,CFO& EV Accelarator Program,Classroom,Active,France,Finance Application Roadmap & Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Digital Finance Technologies,8.0,0.0,0.0,200.0,0.0,2020,9.0,Cross Accenture
A09333,CFO& EV Accelarator Program,Classroom,Active,France,Finance Application Roadmap & Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Digital Finance Technologies,8.0,0.0,0.0,50.0,0.0,2021,14.0,Cross Accenture
A09333,CFO& EV Accelarator Program,Classroom,Active,France,Finance Application Roadmap & Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Digital Finance Technologies,8.0,0.0,0.0,50.0,0.0,2021,14.0,Cross Accenture
A09385,Relations interpersonnelles,Classroom,Active,France,Home & Personal Care,Discretionary,Coheliance,Local,MS Teams,Virtual,Consumer Goods & Services,1.5,0.0,0.0,78.6,0.0,2020,31.0,Cross Accenture
A09385,Relations interpersonnelles,Classroom,Active,France,Home & Personal Care,Discretionary,Coheliance,Local,MS Teams,Virtual,Consumer Goods & Services,1.5,0.0,0.0,78.6,0.0,2020,31.0,Cross Accenture
A09385,Relations interpersonnelles,Classroom,Active,France,Home & Personal Care,Discretionary,Coheliance,Local,MS Teams,Virtual,Consumer Goods & Services,1.5,0.0,0.0,314.67,0.0,2021,49.0,Cross Accenture
A09385,Relations interpersonnelles,Classroom,Active,France,Home & Personal Care,Discretionary,Coheliance,Local,MS Teams,Virtual,Consumer Goods & Services,1.5,0.0,0.0,314.67,0.0,2021,49.0,Cross Accenture
A09504,DESIGN FICTION – Sur invitation only,Classroom,Cancelled,France,Design Thinking,Discretionary,SAS AGENCE TOUS RISQUES,Local,Live Meeting,Classroom,-,16.0,0.0,0.0,2000.0,0.0,2020,6.0,Cross Accenture
A09769,Formation Chef de projet sur la gestion de projet formation,Classroom,Cancelled,France,Learning Process Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,Learning and New Skilling,4.0,0.0,0.0,0.0,0.0,2020,13.0,Delivery
A09958,"VIRTUAL: Module 1 , sensibilisation à l’accessibilité numérique",Classroom,Active,France,Ansible on Microsoft Azure,Discretionary,Koena,Local,MS Teams,Virtual,Microsoft Cloud Infrastructure,7.0,0.0,0.0,377.6,0.0,2021,3.0,Sustainability
A09958,"VIRTUAL: Module 1 , sensibilisation à l’accessibilité numérique",Classroom,Active,France,Ansible on Microsoft Azure,Discretionary,Koena,Local,MS Teams,Virtual,Microsoft Cloud Infrastructure,7.0,0.0,0.0,377.6,0.0,2021,3.0,Cross Accenture
A10331,Formation Campus : Initiation UX Design,Classroom,Active,France,User Experience Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2020,13.0,Cross Accenture
A10331,Formation Campus : Initiation UX Design,Classroom,Active,France,User Experience Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2020,13.0,Cross Accenture
A10331,Formation Campus : Initiation UX Design,Classroom,Active,France,User Experience Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2021,43.0,Cross Accenture
A10331,Formation Campus : Initiation UX Design,Classroom,Active,France,User Experience Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2021,43.0,Cross Accenture
A10374,QA DIRECTOR WORKSHOP,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,8.0,0.0,0.0,37.5,0.0,2020,14.0,Cross Accenture
A10374,QA DIRECTOR WORKSHOP,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,8.0,0.0,0.0,37.5,0.0,2020,14.0,Cross Accenture
A10374,QA DIRECTOR WORKSHOP,Classroom,Active,France,Quality Management,Discretionary,Accenture Learning Shared Svcs,Central,MS Teams,Virtual,Manufacturing,8.0,0.0,0.0,50.0,0.0,2021,40.0,Cross Accenture
A10374,QA DIRECTOR WORKSHOP,Classroom,Active,France,Quality Management,Discretionary,Accenture Learning Shared Svcs,Central,MS Teams,Virtual,Manufacturing,8.0,0.0,0.0,50.0,0.0,2021,40.0,Cross Accenture
A10486,"VIRTUAL: Module 4, développer et coder des sites web accessibles",Classroom,Active,France,Ansible on Microsoft Azure,Discretionary,Koena,Local,MS Teams,Virtual,Microsoft Cloud Infrastructure,14.0,0.0,0.0,1510.4,0.0,2021,5.0,Sustainability
A10486,"VIRTUAL: Module 4, développer et coder des sites web accessibles",Classroom,Active,France,Ansible on Microsoft Azure,Discretionary,Koena,Local,MS Teams,Virtual,Microsoft Cloud Infrastructure,14.0,0.0,0.0,1510.4,0.0,2021,5.0,Cross Accenture
A10847,ServiceNow System Administration Advanced,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Service Management,16.0,0.0,0.0,68.75,0.0,2021,4.0,Cloud First
A10847,ServiceNow System Administration Advanced,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Service Management,16.0,0.0,0.0,68.75,0.0,2021,4.0,Cloud First
A11085,Security Business Operations Training (SBOT) 1.0 - Part B,Classroom,Active,France,Business Operation Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,12.5,0.0,2020,42.0,Security
A11085,Security Business Operations Training (SBOT) 1.0 - Part B,Classroom,Active,France,Business Operation Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,12.5,0.0,2020,42.0,Security
A11085,Security Business Operations Training (SBOT) 1.0 - Part B,Classroom,Active,France,Business Operation Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,18.75,0.0,2021,224.0,Security
A11085,Security Business Operations Training (SBOT) 1.0 - Part B,Classroom,Active,France,Business Operation Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,18.75,0.0,2021,224.0,Security
A11085,Security Business Operations Training (SBOT) 1.0 - Part B,Classroom,Active,France,Business Operation Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,6.25,0.0,2022,266.0,Security
A11085,Security Business Operations Training (SBOT) 1.0 - Part B,Classroom,Active,France,Business Operation Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,6.25,0.0,2022,266.0,Security
A11270,ServiceNow Discovery Fundamentals,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2021,30.0,Cloud First
A11270,ServiceNow Discovery Fundamentals,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2021,30.0,Cloud First
A11270,ServiceNow Discovery Fundamentals,Classroom,Active,Netherlands,ServiceNow,Discretionary,Accenture Central,Central,-,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2019,5.0,Cloud First
A11270,ServiceNow Discovery Fundamentals,Classroom,Active,Netherlands,ServiceNow,Discretionary,Accenture Central,Central,-,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2019,5.0,Cloud First
A11270,ServiceNow Discovery Fundamentals,Classroom,Active,Netherlands,ServiceNow,Discretionary,Accenture Central,Central,Zoom,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2020,20.0,Cloud First
A11270,ServiceNow Discovery Fundamentals,Classroom,Active,Netherlands,ServiceNow,Discretionary,Accenture Central,Central,Zoom,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2020,20.0,Cloud First
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,Live Meeting,Classroom,-,3.0,0.0,0.0,38.94,0.0,2019,252.0,Cross Accenture
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,Live Meeting,Classroom,-,3.0,0.0,0.0,38.94,0.0,2019,252.0,Cross Accenture
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,Live Meeting,Classroom,-,3.0,0.0,0.0,38.94,0.0,2020,894.0,Cross Accenture
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,Live Meeting,Classroom,-,3.0,0.0,0.0,38.94,0.0,2020,894.0,Cross Accenture
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,77.88000000000001,0.0,2021,1404.0,Cross Accenture
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,77.88000000000001,0.0,2021,1404.0,Cross Accenture
A11291,Trouvez votre IKIGAI ! ou comment trouver votre raison d'être,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,80.52000000000001,0.0,2022,1470.0,Cross Accenture
