Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Main Domain,Classes
A86423,Fondamentaux de la conduite de changement,Classroom,Active,France,Change Management,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2021,Delivery,Class 3
A86423,Fondamentaux de la conduite de changement,Classroom,Active,France,Change Management,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 3
A86438,FY22 - Google Cloud certification Camp,Classroom,Active,France,Google Cloud Platform Architecture,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Infra Implementation,4.0,0.0,0.0,2.5,0.0,2020,Cloud First,Class 9
A86438,FY22 - Google Cloud certification Camp,Classroom,Active,France,Google Cloud Platform Architecture,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Infra Implementation,4.0,0.0,0.0,2.5,0.0,2020,Cloud First,Class 9
A86438,FY22 - Google Cloud certification Camp,Classroom,Active,France,Google Cloud Platform Architecture,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Infra Implementation,4.0,0.0,0.0,2.5,0.0,2021,Cloud First,Class 10
A86438,FY22 - Google Cloud certification Camp,Classroom,Active,France,Google Cloud Platform Architecture,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Infra Implementation,4.0,0.0,0.0,2.5,0.0,2021,Cloud First,Class 10
A86444,WIN - Winning In the New,Classroom,Active,France,Innovation Strategy & Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,70.0,0.0,0.0,20.0,0.0,2020,Sales,Class 2
A86444,WIN - Winning In the New,Classroom,Active,France,Innovation Strategy & Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,70.0,0.0,0.0,20.0,0.0,2020,Cross Accenture,Class 2
A86444,WIN - Winning In the New,Classroom,Active,France,Innovation Strategy & Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,70.0,0.0,0.0,18.75,0.0,2021,Sales,Class 3
A86444,WIN - Winning In the New,Classroom,Active,France,Innovation Strategy & Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,70.0,0.0,0.0,18.75,0.0,2021,Cross Accenture,Class 3
A86446,Onboarding BA/DM Hybris,Classroom,Active,France,Project Program & Portfolio Governance,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,133.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 0
A86446,Onboarding BA/DM Hybris,Classroom,Active,France,Project Program & Portfolio Governance,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,133.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 0
A86471,WIN '20 Dragons Den Regional Rounds,Classroom,Active,France,Innovation Strategy & Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,16.0,0.0,0.0,15.0,0.0,2020,Cross Accenture,Class 1
A86526,Security - ACS - Digital Identity Solution Architect School - Virtual​,Classroom,Active,France,Deal Shaping,Discretionary,Accenture Central,Central,MS Teams,Virtual,Supplier Strategy,12.0,0.0,0.0,247.5,0.0,2021,Security,Class 2
A86526,Security - ACS - Digital Identity Solution Architect School - Virtual​,Classroom,Active,France,Deal Shaping,Discretionary,Accenture Central,Central,MS Teams,Virtual,Supplier Strategy,12.0,0.0,0.0,247.5,0.0,2021,Security,Class 2
A86527,FY22 - AWS Cloud certification Camp,Classroom,Active,France,AWS Administration,Discretionary,Accenture Central,Central,MS Teams,Virtual,Amazon Web Services,4.0,0.0,0.0,5.0,0.0,2020,Cloud First,Class 9
A86527,FY22 - AWS Cloud certification Camp,Classroom,Active,France,AWS Administration,Discretionary,Accenture Central,Central,MS Teams,Virtual,Amazon Web Services,4.0,0.0,0.0,5.0,0.0,2020,Cloud First,Class 9
A86527,FY22 - AWS Cloud certification Camp,Classroom,Active,France,AWS Administration,Discretionary,Accenture Central,Central,MS Teams,Virtual,Amazon Web Services,4.0,0.0,0.0,10.0,0.0,2021,Cloud First,Class 10
A86527,FY22 - AWS Cloud certification Camp,Classroom,Active,France,AWS Administration,Discretionary,Accenture Central,Central,MS Teams,Virtual,Amazon Web Services,4.0,0.0,0.0,10.0,0.0,2021,Cloud First,Class 10
A86564,Virtuel - Collaboration awareness,Classroom,Cancelled,France,Google G Suite,Discretionary,Accenture Local,Local,MS Teams,Virtual,Google G Suite,2.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 0
A86638,Cognite Data Fusion fundamentals for Accenture,Classroom,Active,France,Cognite Data Fusion,Discretionary,Cognite,Central,MS Teams,Virtual,-,20.0,0.0,0.0,25.0,0.0,2021,Cross Accenture,Class 0
A86638,Cognite Data Fusion fundamentals for Accenture,Classroom,Active,France,Cognite Data Fusion,Discretionary,Cognite,Central,MS Teams,Virtual,-,20.0,0.0,0.0,25.0,0.0,2021,Cross Accenture,Class 0
A86722,Virtuel - Google Sheets training Intermediate,Classroom,Cancelled,France,Google G Suite,Discretionary,Accenture Local,Local,MS Teams,Virtual,Google G Suite,3.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 3
A86841,PowerPoint - Tips and Tricks (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,Cross Technology,Class 10
A86841,PowerPoint - Tips and Tricks (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,Cross Technology,Class 10
A86841,PowerPoint - Tips and Tricks (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2022,Cross Technology,Class 10
A86841,PowerPoint - Tips and Tricks (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2022,Cross Technology,Class 10
A86918,Accenture Technology Consultant Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,D2LSelfStudy,Virtual,-,24.0,0.0,0.0,1125.0,0.0,2021,Cross Technology,Class 11
A86918,Accenture Technology Consultant Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,D2LSelfStudy,Virtual,-,24.0,0.0,0.0,1125.0,0.0,2021,Cross Technology,Class 11
A86918,Accenture Technology Consultant Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,24.0,0.0,0.0,50.0,0.0,2022,Cross Technology,Class 11
A86918,Accenture Technology Consultant Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,24.0,0.0,0.0,50.0,0.0,2022,Cross Technology,Class 11
A86979,Training Partenaire Checkmarx,Classroom,Cancelled,France,Security Testing,Discretionary,Checkmarx,Local,MS Teams,Virtual,Development Lifecycle Security,13.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 0
A86982,Accenture Technology Senior Manager Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,24.0,0.0,0.0,30.0,0.0,2021,Cross Technology,Class 9
A86982,Accenture Technology Senior Manager Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,24.0,0.0,0.0,30.0,0.0,2021,Cross Technology,Class 9
A86982,Accenture Technology Senior Manager Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,24.0,0.0,0.0,120.0,0.0,2022,Cross Technology,Class 11
A86982,Accenture Technology Senior Manager Experience,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,24.0,0.0,0.0,120.0,0.0,2022,Cross Technology,Class 11
A87193,Coaching,Classroom,Active,France,Coaching,Discretionary,Académie du coaching,Local,MS Teams,Virtual,-,3.0,0.0,0.0,283.2,0.0,2020,Leadership Development,Class 2
A87193,Coaching,Classroom,Active,France,Coaching,Discretionary,Académie du coaching,Local,MS Teams,Virtual,-,3.0,0.0,0.0,283.2,0.0,2020,Leadership Development,Class 2
A87193,Coaching,Classroom,Active,France,Coaching,Discretionary,Académie du coaching,Local,MS Teams,Virtual,-,3.0,0.0,0.0,472.0,0.0,2021,Leadership Development,Class 5
A87193,Coaching,Classroom,Active,France,Coaching,Discretionary,Académie du coaching,Local,MS Teams,Virtual,-,3.0,0.0,0.0,472.0,0.0,2021,Leadership Development,Class 5
A87223,Sensibilisation au stress pour les managers,Classroom,Active,France,Home & Personal Care,Discretionary,OSELAN,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,944.0,0.0,2020,Cross Accenture,Class 2
A87223,Sensibilisation au stress pour les managers,Classroom,Active,France,Home & Personal Care,Discretionary,OSELAN,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,6372.0,0.0,2021,Cross Accenture,Class 6
A87223,Sensibilisation au stress pour les managers,Classroom,Active,France,Home & Personal Care,Discretionary,OSELAN,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,236.0,0.0,2022,Cross Accenture,Class 7
A87425,ISO 22301:2019 Business Continuity Management Lead Implementer,Classroom,Active,France,Cyber Defense,Discretionary,Accenture Central,Central,MS Teams,Virtual,Defense,40.0,0.0,0.0,2800.0,0.0,2021,Delivery,Class 0
A87425,ISO 22301:2019 Business Continuity Management Lead Implementer,Classroom,Active,France,Cyber Defense,Discretionary,Accenture Central,Central,MS Teams,Virtual,Defense,40.0,0.0,0.0,2800.0,0.0,2021,Delivery,Class 0
A87459,Virtual - Climat et entreprises,Classroom,Cancelled,France,Environment Health and Safety,Discretionary,Accenture Local,Local,MS Teams,Virtual,Capital Projects,1.0,0.0,0.0,0.0,0.0,2020,Sustainability,Class 9
A87564,Architecting on AWS avec certification,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Amazon,Local,Live Meeting,Classroom,Amazon Web Services,36.0,0.0,0.0,472.0,0.0,2019,Cloud First,Class 8
A87564,Architecting on AWS avec certification,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Amazon,Local,Live Meeting,Classroom,Amazon Web Services,36.0,0.0,0.0,1817.2,0.0,2020,Cloud First,Class 11
A87564,Architecting on AWS avec certification,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Amazon,Local,MS Teams,Virtual,Amazon Web Services,36.0,350.0,150.0,295.0,0.0,2021,Cloud First,Class 11
A87600,EC-Council - CTIA - Certified Threat Intelligence Analyst,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,24.0,0.0,0.0,2850.0,0.0,2021,Cross Accenture,Class 0
A87600,EC-Council - CTIA - Certified Threat Intelligence Analyst,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,24.0,0.0,0.0,2850.0,0.0,2021,Cross Accenture,Class 0
A87601,EC-Council - ECIH -  Certified Incident Handler,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,24.0,0.0,0.0,1425.0,0.0,2021,Cross Accenture,Class 0
A87601,EC-Council - ECIH -  Certified Incident Handler,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,24.0,0.0,0.0,1425.0,0.0,2021,Cross Accenture,Class 0
A87612,Virtual - Comment le Numérique peut-il apparaître comme une forme de résilience ?,Classroom,Cancelled,France,Environment Health and Safety,Discretionary,Mouvement Up,Local,MS Teams,Virtual,Capital Projects,1.0,0.0,0.0,18.0,0.0,2020,Cross Accenture,Class 7
A87649,VIRTUEL - UX audit et benchmark,Classroom,Active,France,User Experience Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 2
A87649,VIRTUEL - UX audit et benchmark,Classroom,Active,France,User Experience Design,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 2
A87680,Closed loop spend management,Classroom,Active,France,Sourcing and Procurement Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Sourcing & Procurement,2.5,0.0,0.0,15.0,0.0,2021,Delivery,Class 1
A87680,Closed loop spend management,Classroom,Active,France,Sourcing and Procurement Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Sourcing & Procurement,2.5,0.0,0.0,15.0,0.0,2021,Delivery,Class 1
A87704,ISO/IEC 27001 Lead Auditor,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,8.0,0.0,0.0,2500.0,0.0,2021,Delivery,Class 1
A87704,ISO/IEC 27001 Lead Auditor,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,8.0,0.0,0.0,2500.0,0.0,2021,Delivery,Class 1
A87704,ISO/IEC 27001 Lead Auditor,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,40.0,0.0,0.0,2450.0,0.0,2022,Delivery,Class 1
A87704,ISO/IEC 27001 Lead Auditor,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,40.0,0.0,0.0,2450.0,0.0,2022,Delivery,Class 1
A87707,ISO/IEC 27001 Lead Implementor - Virtual,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,40.0,0.0,0.0,3450.0,0.0,2021,Delivery,Class 0
A87707,ISO/IEC 27001 Lead Implementor - Virtual,Classroom,Active,France,Cyber Defense,Discretionary,Global Knowledge,Central,MS Teams,Virtual,Defense,40.0,0.0,0.0,3450.0,0.0,2021,Delivery,Class 0
A87755,Formation TOGAF Expert 9.2 + certification,Classroom,Active,France,TOGAF,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Architecture Strategy,35.0,0.0,0.0,820.0,0.0,2019,Cross Accenture,Class 1
A87755,Formation TOGAF Expert 9.2 + certification,Classroom,Active,France,TOGAF,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Architecture Strategy,35.0,0.0,0.0,820.0,0.0,2020,Cross Accenture,Class 2
A87999,T&O/HP Growth Play Skillbuilder - Modern Change Management,Classroom,Active,France,Agile Change,Discretionary,Accenture Central,Central,MS Teams,Virtual,Business & Change Agility,2.0,0.0,0.0,4.0,0.0,2021,Delivery,Class 10
A87999,T&O/HP Growth Play Skillbuilder - Modern Change Management,Classroom,Active,France,Agile Change,Discretionary,Accenture Central,Central,MS Teams,Virtual,Business & Change Agility,2.0,0.0,0.0,4.0,0.0,2021,Delivery,Class 10
A88024,T&O/HP Growth Play Skillbuilder - Future Organization,Classroom,Active,France,Culture Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",2.0,0.0,0.0,2.3,0.0,2021,Cross Accenture,Class 11
A88024,T&O/HP Growth Play Skillbuilder - Future Organization,Classroom,Active,France,Culture Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",2.0,0.0,0.0,2.3,0.0,2021,Cross Accenture,Class 11
A88253,T&O/HP Growth Play Skillbuilder - Human resource Transformation,Classroom,Active,France,Adaptive Workforce Strategy & Design,Discretionary,Accenture Central,Central,MS Teams,Virtual,Workforce Transformation,2.0,0.0,0.0,2.5,0.0,2021,Cross Accenture,Class 10
A88253,T&O/HP Growth Play Skillbuilder - Human resource Transformation,Classroom,Active,France,Adaptive Workforce Strategy & Design,Discretionary,Accenture Central,Central,MS Teams,Virtual,Workforce Transformation,2.0,0.0,0.0,2.5,0.0,2021,Cross Accenture,Class 10
A88255,T&O/HP Growth Play Skillbuilder - Talent & New Skilling,Classroom,Active,France,Adaptive Workforce Strategy & Design,Discretionary,Accenture Central,Central,MS Teams,Virtual,Workforce Transformation,2.0,0.0,0.0,2.5,0.0,2021,Cross Accenture,Class 11
A88255,T&O/HP Growth Play Skillbuilder - Talent & New Skilling,Classroom,Active,France,Adaptive Workforce Strategy & Design,Discretionary,Accenture Central,Central,MS Teams,Virtual,Workforce Transformation,2.0,0.0,0.0,2.5,0.0,2021,Cross Accenture,Class 11
A88369,RISE FIRST TIME PEOPLE LEADERS,Classroom,Cancelled,France,Collaboration,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,8.0,0.0,0.0,10.5,0.0,2021,Cross Accenture,Class 11
A88369,RISE FIRST TIME PEOPLE LEADERS,Classroom,Cancelled,France,Collaboration,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,8.0,0.0,0.0,10.5,0.0,2021,Cross Accenture,Class 11
A88380,"myConcerto Digital Delivery  - Vision, Offerings & Capabilities",Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.5,0.0,0.0,0.0,0.0,2020,Delivery,Class 3
A88390,Mental Health Ally Training - Global,Classroom,Active,France,-,Discretionary,Accenture Local,Central,MS Teams,Virtual,-,2.5,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 11
A88390,Mental Health Ally Training - Global,Classroom,Active,France,-,Discretionary,Accenture Local,Central,MS Teams,Virtual,-,2.5,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 11
A88390,Mental Health Ally Training - Global,Classroom,Active,France,-,Discretionary,Accenture Local,Central,MS Teams,Virtual,-,2.5,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 11
A88390,Mental Health Ally Training - Global,Classroom,Active,France,-,Discretionary,Accenture Local,Central,MS Teams,Virtual,-,2.5,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 11
A88390,Mental Health Ally Training - Global,Classroom,Active,France,-,Discretionary,Accenture Local,Central,MS Teams,Virtual,-,2.5,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 11
A88390,Mental Health Ally Training - Global,Classroom,Active,France,-,Discretionary,Accenture Local,Central,MS Teams,Virtual,-,2.5,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 11
A88436LC,Architecting with AWS - Virtual ILT,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Global Knowledge,Central,D2LSelfStudy,Virtual,Amazon Web Services,24.0,0.0,0.0,390.0,0.0,2020,Cloud First,Class 9
A88436LC,Architecting with AWS - Virtual ILT,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Global Knowledge,Central,D2LSelfStudy,Virtual,Amazon Web Services,24.0,0.0,0.0,390.0,0.0,2020,Cloud First,Class 9
A88436LC,Architecting with AWS - Virtual ILT,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Global Knowledge,Central,MS Teams,Virtual,Amazon Web Services,24.0,0.0,0.0,300.0,0.0,2021,Cloud First,Class 10
A88436LC,Architecting with AWS - Virtual ILT,Classroom,Active,France,Amazon Web Services (AWS),Discretionary,Global Knowledge,Central,MS Teams,Virtual,Amazon Web Services,24.0,0.0,0.0,300.0,0.0,2021,Cloud First,Class 10
A88493,Insurance Masterclass,Classroom,Active,France,Cloud Strategy and Assessment,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Application Advisory,15.0,0.0,0.0,65.0,0.0,2021,Cross Accenture,Class 4
A88493,Insurance Masterclass,Classroom,Active,France,Cloud Strategy and Assessment,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Application Advisory,15.0,0.0,0.0,65.0,0.0,2021,Cross Accenture,Class 4
A88620,Operations Maturity Deep-dive,Classroom,Cancelled,France,Operational Excellence,Discretionary,Accenture Local,Local,MS Teams,Virtual,Complex Program Delivery,1.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 1
A88803,Designing for Conversation AI,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,Accenture Central,Central,MS Teams,Virtual,Applied Intelligence Strategy,6.0,0.0,0.0,8.333333333333334,0.0,2020,Cross Accenture,Class 4
A88803,Designing for Conversation AI,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,Accenture Central,Central,MS Teams,Virtual,Applied Intelligence Strategy,6.0,0.0,0.0,8.333333333333334,0.0,2020,Cross Accenture,Class 4
A88803,Designing for Conversation AI,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,Accenture Central,Central,MS Teams,Virtual,Applied Intelligence Strategy,6.0,0.0,0.0,8.333333333333334,0.0,2021,Cross Accenture,Class 9
A88803,Designing for Conversation AI,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,Accenture Central,Central,MS Teams,Virtual,Applied Intelligence Strategy,6.0,0.0,0.0,8.333333333333334,0.0,2021,Cross Accenture,Class 9
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,21.0,0.0,0.0,0.0,0.0,2019,IPS,Class 2
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,21.0,0.0,0.0,0.0,0.0,2019,IPS,Class 2
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,21.0,1050.0,750.0,0.0,0.0,2020,IPS,Class 7
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,21.0,1050.0,750.0,0.0,0.0,2020,IPS,Class 7
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,21.0,0.0,0.0,0.0,0.0,2021,IPS,Class 10
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,21.0,0.0,0.0,0.0,0.0,2021,IPS,Class 10
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,21.0,0.0,0.0,0.0,0.0,2022,IPS,Class 10
A89009,SAP Certification Preparation – SAP S/4HANA Sales,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,21.0,0.0,0.0,0.0,0.0,2022,IPS,Class 10
A89156,SAP BW/4HANA Delta Job Ready Course,Classroom,Active,France,SAP BW/4HANA Data Modeling & Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Data Warehousing,16.0,0.0,0.0,700.0,0.0,2021,IPS,Class 2
A89156,SAP BW/4HANA Delta Job Ready Course,Classroom,Active,France,SAP BW/4HANA Data Modeling & Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Data Warehousing,16.0,0.0,0.0,700.0,0.0,2021,IPS,Class 2
A89182,SAP Security Job Ready Course,Classroom,Active,France,SAP Governance Risk and Compliance (SAP GRC),Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Security,4.5,0.0,0.0,15.0,0.0,2020,IPS,Class 3
A89182,SAP Security Job Ready Course,Classroom,Active,France,SAP Governance Risk and Compliance (SAP GRC),Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Security,4.5,0.0,0.0,15.0,0.0,2020,IPS,Class 3
A89182,SAP Security Job Ready Course,Classroom,Active,France,SAP Governance Risk and Compliance (SAP GRC),Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Security,5.0,0.0,0.0,18.75,0.0,2021,IPS,Class 5
A89182,SAP Security Job Ready Course,Classroom,Active,France,SAP Governance Risk and Compliance (SAP GRC),Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Security,5.0,0.0,0.0,18.75,0.0,2021,IPS,Class 5
A89199,NEXUS Hub Intelligent Automation Webinar Series,Classroom,Cancelled,France,Automation in Application Development,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2019,Cross Accenture,Class 3
A89247,Virtual Leading Truly Human Teams,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",7.0,0.0,0.0,100.0,0.0,2020,Leadership Development,Class 7
A89247,Virtual Leading Truly Human Teams,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",7.0,0.0,0.0,100.0,0.0,2020,Cross Accenture,Class 7
A89247,Virtual Leading Truly Human Teams,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",7.0,0.0,0.0,150.0,0.0,2021,Leadership Development,Class 9
A89247,Virtual Leading Truly Human Teams,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",7.0,0.0,0.0,150.0,0.0,2021,Cross Accenture,Class 9
A89318,Fondamentaux des architectures du SI,Classroom,Active,France,Architecture Frameworks,Discretionary,OCTO,Local,MS Teams,Virtual,Architecture Strategy,7.0,0.0,0.0,0.0,0.0,2021,Cross Technology,Class 0
A89357,VIRTUAL: Sensibilisation à l'accessibilité numérique,Classroom,Cancelled,France,5G Wireless Networks & Technologies,Discretionary,Koena,Local,MS Teams,Virtual,Telecommunications,7.0,0.0,0.0,157.33,0.0,2020,Leadership Development,Class 2
A89377,VIRTUAL - Green IT,Classroom,Active,France,Responsive and Adaptive Design,Discretionary,Octo Academy,Local,MS Teams,Virtual,Front End Development,7.0,0.0,0.0,5494.879999999999,0.0,2021,Sustainability,Class 1
A89377,VIRTUAL - Green IT,Classroom,Active,France,Responsive and Adaptive Design,Discretionary,Octo Academy,Local,MS Teams,Virtual,Front End Development,7.0,0.0,0.0,5494.879999999999,0.0,2021,Cross Accenture,Class 1
A89505,VIRTUAL: ISTQB Testeur Agile,Classroom,Active,France,Agile Testing,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,18.0,0.0,0.0,0.0,0.0,2020,IPS,Class 1
A89505,VIRTUAL: ISTQB Testeur Agile,Classroom,Active,France,Agile Testing,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,18.0,0.0,0.0,0.0,0.0,2020,IPS,Class 1
A89505,VIRTUAL: ISTQB Testeur Agile,Classroom,Active,France,Agile Testing,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,18.0,0.0,0.0,900.0,0.0,2021,IPS,Class 2
A89505,VIRTUAL: ISTQB Testeur Agile,Classroom,Active,France,Agile Testing,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,18.0,0.0,0.0,900.0,0.0,2021,IPS,Class 2
A89564,Storytelling Champions Program,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,Zoom,Virtual,"Organization, Leadership & Culture",14.0,0.0,0.0,5.0,0.0,2020,Cross Accenture,Class 1
A89564,Storytelling Champions Program,Classroom,Active,Netherlands,Leadership Development,Discretionary,Accenture Central,Central,Zoom,Virtual,"Organization, Leadership & Culture",14.0,0.0,0.0,5.0,0.0,2019,Cross Accenture,Class 0
A89576,Cloud Sales Enablement Training,Classroom,Active,France,Cloud Infrastructure,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Infra Implementation,8.0,0.0,0.0,112.5,0.0,2020,Cloud First,Class 11
A89579,Bootcamp B2B-101/ B2B-201,Classroom,Cancelled,France,B2B Sales and Service Optimization,Discretionary,ISDI Education France,Local,MS Teams,Virtual,-,32.0,0.0,0.0,7426.12,0.0,2020,Cross Accenture,Class 1
